📶央卫频道,#genre#
青海卫视,http://113.141.220.37:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://113.141.220.37:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://113.141.220.37:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://113.141.220.37:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://113.141.220.37:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://113.141.220.37:9901/tsfile/live/0136_2.m3u8?key=txiptv&playlive=1&authid=0

CCTV1,http://123.154.236.207:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://123.154.236.207:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://123.154.236.207:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://123.154.236.207:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://123.154.236.207:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://123.154.236.207:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://123.154.236.207:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://123.154.236.207:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://123.154.236.207:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://123.154.236.207:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://123.154.236.207:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://123.154.236.207:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://123.154.236.207:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://123.154.236.207:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://123.154.236.207:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://123.154.236.207:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://123.154.236.207:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://123.154.236.207:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://123.154.236.207:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://123.154.236.207:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://123.154.236.207:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://123.154.236.207:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://123.154.236.207:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://123.154.236.207:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://123.154.236.207:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://123.154.236.207:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://123.154.236.207:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://123.154.236.207:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://123.154.236.207:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://123.154.236.207:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=0&authid=0

CCTV1,http://123.159.127.171:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://123.159.127.171:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://123.159.127.171:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://123.159.127.171:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://123.159.127.171:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://123.159.127.171:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://123.159.127.171:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://123.159.127.171:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://123.159.127.171:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://123.159.127.171:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://123.159.127.171:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://123.159.127.171:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://123.159.127.171:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://123.159.127.171:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://123.159.127.171:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://123.159.127.171:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://123.159.127.171:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://123.159.127.171:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://123.159.127.171:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://123.159.127.171:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://123.159.127.171:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://123.159.127.171:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://123.159.127.171:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://123.159.127.171:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://123.159.127.171:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://123.159.127.171:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://123.159.127.171:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://123.159.127.171:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://123.159.127.171:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://123.159.127.171:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=0&authid=0

CCTV1,http://123.159.32.199:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://123.159.32.199:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://123.159.32.199:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://123.159.32.199:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://123.159.32.199:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://123.159.32.199:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://123.159.32.199:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://123.159.32.199:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://123.159.32.199:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://123.159.32.199:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://123.159.32.199:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://123.159.32.199:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://123.159.32.199:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://123.159.32.199:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://123.159.32.199:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://123.159.32.199:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://123.159.32.199:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://123.159.32.199:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://123.159.32.199:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://123.159.32.199:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://123.159.32.199:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://123.159.32.199:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://123.159.32.199:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://123.159.32.199:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://123.159.32.199:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://123.159.32.199:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://123.159.32.199:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://123.159.32.199:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://123.159.32.199:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://123.159.32.199:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=0&authid=0

CCTV1,http://123.159.34.7:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://123.159.34.7:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://123.159.34.7:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://123.159.34.7:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://123.159.34.7:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://123.159.34.7:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://123.159.34.7:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://123.159.34.7:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://123.159.34.7:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://123.159.34.7:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://123.159.34.7:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://123.159.34.7:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://123.159.34.7:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://123.159.34.7:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://123.159.34.7:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://123.159.34.7:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://123.159.34.7:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://123.159.34.7:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://123.159.34.7:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://123.159.34.7:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://123.159.34.7:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://123.159.34.7:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://123.159.34.7:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://123.159.34.7:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://123.159.34.7:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://123.159.34.7:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://123.159.34.7:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://123.159.34.7:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://123.159.34.7:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://123.159.34.7:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=0&authid=0

CCTV1,http://123.159.35.37:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://123.159.35.37:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://123.159.35.37:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://123.159.35.37:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://123.159.35.37:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://123.159.35.37:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://123.159.35.37:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://123.159.35.37:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://123.159.35.37:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://123.159.35.37:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://123.159.35.37:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://123.159.35.37:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://123.159.35.37:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://123.159.35.37:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://123.159.35.37:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://123.159.35.37:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://123.159.35.37:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://123.159.35.37:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://123.159.35.37:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://123.159.35.37:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://123.159.35.37:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://123.159.35.37:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://123.159.35.37:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://123.159.35.37:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://123.159.35.37:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://123.159.35.37:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://123.159.35.37:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://123.159.35.37:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://123.159.35.37:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://123.159.35.37:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=0&authid=0

CCTV1,http://123.159.35.89:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://123.159.35.89:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://123.159.35.89:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://123.159.35.89:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://123.159.35.89:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://123.159.35.89:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://123.159.35.89:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://123.159.35.89:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://123.159.35.89:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://123.159.35.89:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://123.159.35.89:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://123.159.35.89:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://123.159.35.89:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://123.159.35.89:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://123.159.35.89:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://123.159.35.89:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://123.159.35.89:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://123.159.35.89:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://123.159.35.89:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://123.159.35.89:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://123.159.35.89:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://123.159.35.89:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://123.159.35.89:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://123.159.35.89:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://123.159.35.89:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://123.159.35.89:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://123.159.35.89:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://123.159.35.89:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://123.159.35.89:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://123.159.35.89:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁-电信,
//http://120.76.248.139/udp/txiptv_chlist_zdy.php?deviceId=acb70fbea957a476a53837ea7956257e&ip=182.207.218.34:999
CCTV1,http://182.207.218.34:999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://182.207.218.34:999/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://182.207.218.34:999/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://182.207.218.34:999/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://182.207.218.34:999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://182.207.218.34:999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://182.207.218.34:999/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://182.207.218.34:999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://182.207.218.34:999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://182.207.218.34:999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://182.207.218.34:999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://182.207.218.34:999/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://182.207.218.34:999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://182.207.218.34:999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://182.207.218.34:999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://182.207.218.34:999/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://182.207.218.34:999/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://182.207.218.34:999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://182.207.218.34:999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://182.207.218.34:999/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://182.207.218.34:999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://182.207.218.34:999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://182.207.218.34:999/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://182.207.218.34:999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://182.207.218.34:999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://182.207.218.34:999/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://182.207.218.34:999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://182.207.218.34:999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://182.207.218.34:999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://182.207.218.34:999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://182.207.218.34:999/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://182.207.218.34:999/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://182.207.218.34:999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://182.207.218.34:999/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://182.207.218.34:999/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://182.207.218.34:999/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://182.207.218.34:999/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://182.207.218.34:999/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://182.207.218.34:999/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://182.207.218.34:999/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://182.207.218.34:999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://182.207.218.34:999/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://182.207.218.34:999/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://182.207.218.34:999/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://182.207.218.34:999/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://182.207.218.34:999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://182.207.218.34:999/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://182.207.218.34:999/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁都市,http://182.207.218.34:999/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁影视剧,http://182.207.218.34:999/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁体育,http://182.207.218.34:999/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁生活,http://182.207.218.34:999/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁教育青少,http://182.207.218.34:999/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁北方,http://182.207.218.34:999/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁公共,http://182.207.218.34:999/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁经济,http://182.207.218.34:999/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁移动电视,http://182.207.218.34:999/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://182.207.218.34:999/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://182.207.218.34:999/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://182.207.218.34:999/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://182.207.218.34:999/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
家庭影院,http://182.207.218.34:999/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://182.207.218.34:999/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
高清电影,http://182.207.218.34:999/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV1,http://221.232.196.106:7777/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://221.232.196.106:7777/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://221.232.196.106:7777/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://221.232.196.106:7777/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://221.232.196.106:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://221.232.196.106:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://221.232.196.106:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
